-1.459,-0.017,10.059,-2.604,-5.08,-0.253,132.3196,124.3374,6.3225,1
0.228,-0.129,8.819,-3.753,-2.231,0.214,121.7217,113.8309,6.9151,1
0.719,-0.055,10.336,1.51,-0.553,-0.449,117.9231,110.0619,7.1535,1
-2.066,-0.586,11.155,1.103,-1.042,-0.437,110.1216,102.418,7.7211,1
-1.365,0.245,8.739,1.791,0.457,-0.069,100.9417,93.1159,8.4196,1
-0.64,0.559,9.115,-0.652,5.018,0.229,86.2041,78.6705,10.0251,1
0.024,-0.637,9.19,2.311,1.258,-0.579,77.1426,69.7318,11.3101,1
0.202,-0.005,8.811,-0.009,-2.25,0.047,67.2235,59.9042,13.1214,1
1.607,-0.219,9.114,4.27,2.642,0.329,71.6775,64.3893,12.2665,1
1.81,-1.209,9.352,-0.598,-1.346,-0.244,51.3262,44.2648,17.6537,1
1.05,1.183,10.241,-0.848,-0.7,-1.119,41.926,35.3894,22.2586,1
-0.803,0.637,11.813,-0.147,-0.937,-2.864,40.5767,34.2946,23.1649,1
-0.279,1.87,12.206,-0.953,-0.057,0.823,220.336,212.2217,3.7291,1
0.777,-1.3319,8.9651,-1.054,4.225,0.067,190.5505,182.4669,4.3303,1
0.8193,0.5599,9.7088,-4.227,-0.648,-0.047,188.2181,180.1798,4.3927,1
-1.3151,-0.2365,12.1107,4.734,-0.695,-0.415,167.0275,159.0476,4.9751,1
-0.4392,0.5574,11.7245,-1.975,3.511,0.037,171.0922,163.0937,4.8506,1
0.2054,0.807,10.6214,0.403,-2.001,0.801,168.0272,160.0378,4.943,1
0.2048,0.8462,10.6152,0.724,6.383,-0.129,148.0368,140.1021,5.6412,1
0.6558,2.7248,9.4461,-3.968,3.863,0.283,139.915,131.9043,5.9624,1
-1.4492,0.0846,10.4123,-2.604,-5.08,-0.253,132.3196,124.3374,6.3225,1
0.2833,-0.0913,9.1351,-3.753,-2.231,0.214,121.7217,113.8309,6.9151,1
0.7914,-0.0328,10.6976,1.51,-0.553,-0.449,117.9231,110.0619,7.1535,1
-2.0945,-0.4793,11.5412,1.103,-1.042,-0.437,110.1216,102.418,7.7211,1
-1.343,0.3509,9.0527,1.791,0.457,-0.069,100.9417,93.1159,8.4196,1
-0.5854,0.6481,9.44,-0.652,5.018,0.229,86.2041,78.6705,10.0251,1
0.0551,-0.6069,9.5172,2.311,1.258,-0.579,77.1426,69.7318,11.3101,1
0.261,0.0373,9.1268,-0.009,-2.25,0.047,67.2235,59.9042,13.1214,1
1.6996,-0.2335,9.4389,4.27,2.642,0.329,71.6775,64.3893,12.2665,1
1.873,-1.2599,9.6841,-0.598,-1.346,-0.244,51.3262,44.2648,17.6537,1
1.1766,1.2297,10.5997,-0.848,-0.7,-1.119,41.926,35.3894,22.2586,1
-0.7504,0.7342,12.2189,-0.147,-0.937,-2.864,40.5767,34.2946,23.1649,1
-0.1667,1.9846,12.6237,-0.953,-0.057,0.823,220.336,212.2217,3.7291,1
0.8174,-1.2002,8.4429,-1.054,4.225,0.067,190.5505,182.4669,4.3303,1
0.7329,0.5798,9.1432,-4.227,-0.648,-0.047,188.2181,180.1798,4.3927,1
-1.2199,-0.3085,11.4053,4.734,-0.695,-0.415,167.0275,159.0476,4.9751,1
-0.4492,0.4948,11.0415,-1.975,3.511,0.037,171.0922,163.0937,4.8506,1
0.14,0.7717,10.0026,0.403,-2.001,0.801,168.0272,160.0378,4.943,1
0.1368,0.8084,9.9968,0.724,6.383,-0.129,148.0368,140.1021,5.6412,1
0.4371,2.6029,8.8959,-3.968,3.863,0.283,139.915,131.9043,5.9624,1
-1.367,-0.0157,9.8057,-2.604,-5.08,-0.253,132.3196,124.3374,6.3225,1
0.2722,-0.0672,8.6029,-3.753,-2.231,0.214,121.7217,113.8309,6.9151,1
0.7456,0.0212,10.0744,1.51,-0.553,-0.449,117.9231,110.0619,7.1535,1
-1.9362,-0.5878,10.8688,1.103,-1.042,-0.437,110.1216,102.418,7.7211,1
-1.2848,0.2415,8.5253,1.791,0.457,-0.069,100.9417,93.1159,8.4196,1
-0.5926,0.5704,8.89,-0.652,5.018,0.229,86.2041,78.6705,10.0251,1
0.0916,-0.5665,8.9628,2.311,1.258,-0.579,77.1426,69.7318,11.3101,1
0.2428,0.0522,8.5952,-0.009,-2.25,0.047,67.2235,59.9042,13.1214,1
1.612,-0.1077,8.8891,4.27,2.642,0.329,71.6775,64.3893,12.2665,1
1.8423,-1.0606,9.1199,-0.598,-1.346,-0.244,51.3262,44.2648,17.6537,1
1.0246,1.2325,9.9823,-0.848,-0.7,-1.119,41.926,35.3894,22.2586,1
-0.7532,0.6405,11.5071,-0.147,-0.937,-2.864,40.5767,34.2946,23.1649,1
-0.287,1.8535,11.8883,-0.953,-0.057,0.823,220.336,212.2217,3.7291,1
0.835,-1.2713,8.8981,-1.054,4.225,0.067,190.5505,182.4669,4.3303,1
0.8115,0.6024,9.6345,-4.227,-0.648,-0.047,188.2181,180.1798,4.3927,1
-1.2734,-0.2595,12.0132,4.734,-0.695,-0.415,167.0275,159.0476,4.9751,1
-0.4339,0.5565,11.6307,-1.975,3.511,0.037,171.0922,163.0937,4.8506,1
0.1954,0.8258,10.5382,0.403,-2.001,0.801,168.0272,160.0378,4.943,1
0.1934,0.8646,10.5321,0.724,6.383,-0.129,148.0368,140.1021,5.6412,1
0.5749,2.7393,9.3744,-3.968,3.863,0.283,139.915,131.9043,5.9624,1
-1.4172,0.0537,10.3312,-2.604,-5.08,-0.253,132.3196,124.3374,6.3225,1
0.3036,-0.0606,9.0664,-3.753,-2.231,0.214,121.7217,113.8309,6.9151,1
0.8044,0.0149,10.6137,1.51,-0.553,-0.449,117.9231,110.0619,7.1535,1
-2.0363,-0.5267,11.4491,1.103,-1.042,-0.437,110.1216,102.418,7.7211,1
-1.3213,0.3209,8.9848,1.791,0.457,-0.069,100.9417,93.1159,8.4196,1
-0.5818,0.6412,9.3683,-0.652,5.018,0.229,86.2041,78.6705,10.0251,1
0.0955,-0.5787,9.4448,2.311,1.258,-0.579,77.1426,69.7318,11.3101,1
0.277,0.0659,9.0582,-0.009,-2.25,0.047,67.2235,59.9042,13.1214,1
1.7101,-0.1524,9.3673,4.27,2.642,0.329,71.6775,64.3893,12.2665,1
1.9172,-1.1622,9.61,-0.598,-1.346,-0.244,51.3262,44.2648,17.6537,1
1.142,1.2777,10.5168,-0.848,-0.7,-1.119,41.926,35.3894,22.2586,1
-0.7481,0.7207,12.1203,-0.147,-0.937,-2.864,40.5767,34.2946,23.1649,1
-0.2136,1.9784,12.5211,-0.953,-0.057,0.823,220.336,212.2217,3.7291,1
-0.376,1.983,7.655,-0.916,2.041,-0.664,209.0751,200.9657,3.9348,1
-1.363,1.176,7.624,0.882,-5.131,0.244,196.3501,188.2051,4.1897,1
-0.331,0.599,8.505,5.211,0.506,-0.198,188.8855,180.7885,4.3671,1
-0.571,-0.719,9.278,-1.161,1.912,-0.039,173.1588,165.1105,4.7824,1
-0.91,-0.839,11.597,0.102,6.53,0.174,162.4333,154.3812,5.1059,1
1.322,0.871,11.166,2.59,3.609,0.029,162.8298,154.83,5.103,1
-1.332,-1.187,10.957,3.611,0.497,0.121,150.3021,142.3733,5.5549,1
-0.696,-1.378,7.665,-3.751,3.807,0.335,141.445,133.4521,5.8998,1
-1.778,0.576,9.168,-0.225,2.103,0.337,132.0444,124.1961,6.3662,1
-0.379,-1.883,8.731,1.136,-1.368,-0.147,121.8586,113.931,6.8982,1
-0.12,1.096,12.348,1.401,6.613,1.664,111.2646,103.4033,7.5984,1
-0.649,-0.402,8.986,1.549,2.552,-1.161,98.9966,91.3308,8.6374,1
-1.268,-2.217,9.401,3.398,-0.733,-0.368,95.3382,87.6243,8.9702,1
0.433,-1.176,10.262,1.536,-0.552,-0.269,77.6896,70.1247,11.1759,1
0.066,-0.985,8.356,5.019,-0.321,0.031,71.8155,64.4611,12.2195,1
1.301,0.419,10.128,-3.081,-1.326,0.175,68.426,61.0505,12.8564,1
0.74,0.294,10.277,-1.223,3.946,-0.145,49.6586,42.6767,18.3319,1
0.214,-0.785,8.65,0.767,-6.203,-0.884,48.976,42.1626,18.6745,1
1.314,0.757,9.546,-2.021,-0.216,-1.412,34.858,28.9439,27.554,1
-0.713,2.425,8.64,-2.635,-3.771,-0.481,203.8102,195.716,4.0409,1
-0.2717,2.0,7.655,-0.916,2.041,-0.664,209.0751,200.9657,3.9348,1
-1.2996,1.2457,7.624,0.882,-5.131,0.244,196.3501,188.2051,4.1897,1
-0.2992,0.6155,8.505,5.211,0.506,-0.198,188.8855,180.7885,4.3671,1
-0.6078,-0.6881,9.278,-1.161,1.912,-0.039,173.1588,165.1105,4.7824,1
-0.9527,-0.7902,11.597,0.102,6.53,0.174,162.4333,154.3812,5.1059,1
1.3658,0.8006,11.166,2.59,3.609,0.029,162.8298,154.83,5.103,1
-1.3923,-1.1157,10.957,3.611,0.497,0.121,150.3021,142.3733,5.5549,1
-0.7672,-1.3397,7.665,-3.751,3.807,0.335,141.445,133.4521,5.8998,1
-1.7454,0.6683,9.168,-0.225,2.103,0.337,132.0444,124.1961,6.3662,1
-0.477,-1.8606,8.731,1.136,-1.368,-0.147,121.8586,113.931,6.8982,1
-0.0625,1.1008,12.348,1.401,6.613,1.664,111.2646,103.4033,7.5984,1
-0.6691,-0.3675,8.986,1.549,2.552,-1.161,98.9966,91.3308,8.6374,1
-1.3823,-2.1476,9.401,3.398,-0.733,-0.368,95.3382,87.6243,8.9702,1
0.3709,-1.197,10.262,1.536,-0.552,-0.269,77.6896,70.1247,11.1759,1
0.0144,-0.9871,8.356,5.019,-0.321,0.031,71.8155,64.4611,12.2195,1
1.3211,0.3503,10.128,-3.081,-1.326,0.175,68.426,61.0505,12.8564,1
0.7544,0.2549,10.277,-1.223,3.946,-0.145,49.6586,42.6767,18.3319,1
0.1726,-0.7951,8.65,0.767,-6.203,-0.884,48.976,42.1626,18.6745,1
1.3518,0.6872,9.546,-2.021,-0.216,-1.412,34.858,28.9439,27.554,1
-0.5851,2.459,8.64,-2.635,-3.771,-0.481,203.8102,195.716,4.0409,1
-0.4793,1.9606,7.655,-0.916,2.041,-0.664,209.0751,200.9657,3.9348,1
-1.4227,1.1031,7.624,0.882,-5.131,0.244,196.3501,188.2051,4.1897,1
-0.3619,0.5809,8.505,5.211,0.506,-0.198,188.8855,180.7885,4.3671,1
-0.5326,-0.7479,9.278,-1.161,1.912,-0.039,173.1588,165.1105,4.7824,1
-0.8648,-0.8855,11.597,0.102,6.53,0.174,162.4333,154.3812,5.1059,1
1.2746,0.939,11.166,2.59,3.609,0.029,162.8298,154.83,5.103,1
-1.2681,-1.2551,10.957,3.611,0.497,0.121,150.3021,142.3733,5.5549,1
-0.6229,-1.4125,7.665,-3.751,3.807,0.335,141.445,133.4521,5.8998,1
-1.8057,0.4822,9.168,-0.225,2.103,0.337,132.0444,124.1961,6.3662,1
-0.2799,-1.9003,8.731,1.136,-1.368,-0.147,121.8586,113.931,6.8982,1
-0.1772,1.0882,12.348,1.401,6.613,1.664,111.2646,103.4033,7.5984,1
-0.6271,-0.4354,8.986,1.549,2.552,-1.161,98.9966,91.3308,8.6374,1
-1.1502,-2.2803,9.401,3.398,-0.733,-0.368,95.3382,87.6243,8.9702,1
0.494,-1.1517,10.262,1.536,-0.552,-0.269,77.6896,70.1247,11.1759,1
0.1175,-0.9802,8.356,5.019,-0.321,0.031,71.8155,64.4611,12.2195,1
1.2773,0.4865,10.128,-3.081,-1.326,0.175,68.426,61.0505,12.8564,1
0.7236,0.3323,10.277,-1.223,3.946,-0.145,49.6586,42.6767,18.3319,1
0.2548,-0.7727,8.65,0.767,-6.203,-0.884,48.976,42.1626,18.6745,1
1.2726,0.8247,9.546,-2.021,-0.216,-1.412,34.858,28.9439,27.554,1
-0.8389,2.3844,8.64,-2.635,-3.771,-0.481,203.8102,195.716,4.0409,1
-0.3873,2.0425,7.8846,-0.916,2.041,-0.664,209.0751,200.9657,3.9348,1
-1.4039,1.2113,7.8527,0.882,-5.131,0.244,196.3501,188.2051,4.1897,1
-0.3409,0.617,8.7602,5.211,0.506,-0.198,188.8855,180.7885,4.3671,1
-0.5881,-0.7406,9.5563,-1.161,1.912,-0.039,173.1588,165.1105,4.7824,1
-0.9373,-0.8642,11.9449,0.102,6.53,0.174,162.4333,154.3812,5.1059,1
1.3617,0.8971,11.501,2.59,3.609,0.029,162.8298,154.83,5.103,1
-1.372,-1.2226,11.2857,3.611,0.497,0.121,150.3021,142.3733,5.5549,1
-0.7169,-1.4193,7.895,-3.751,3.807,0.335,141.445,133.4521,5.8998,1
-1.8313,0.5933,9.443,-0.225,2.103,0.337,132.0444,124.1961,6.3662,1
-0.3904,-1.9395,8.9929,1.136,-1.368,-0.147,121.8586,113.931,6.8982,1
-0.1236,1.1289,12.7184,1.401,6.613,1.664,111.2646,103.4033,7.5984,1
-0.6685,-0.4141,9.2556,1.549,2.552,-1.161,98.9966,91.3308,8.6374,1
-1.306,-2.2835,9.683,3.398,-0.733,-0.368,95.3382,87.6243,8.9702,1
0.446,-1.2113,10.5699,1.536,-0.552,-0.269,77.6896,70.1247,11.1759,1
0.068,-1.0146,8.6067,5.019,-0.321,0.031,71.8155,64.4611,12.2195,1
1.34,0.4316,10.4318,-3.081,-1.326,0.175,68.426,61.0505,12.8564,1
0.7622,0.3028,10.5853,-1.223,3.946,-0.145,49.6586,42.6767,18.3319,1
0.2204,-0.8086,8.9095,0.767,-6.203,-0.884,48.976,42.1626,18.6745,1
1.3534,0.7797,9.8324,-2.021,-0.216,-1.412,34.858,28.9439,27.554,1
-0.7344,2.4978,8.8992,-2.635,-3.771,-0.481,203.8102,195.716,4.0409,1
-0.3647,1.9235,7.4254,-0.916,2.041,-0.664,209.0751,200.9657,3.9348,1
-1.3221,1.1407,7.3953,0.882,-5.131,0.244,196.3501,188.2051,4.1897,1
-0.3211,0.581,8.2498,5.211,0.506,-0.198,188.8855,180.7885,4.3671,1
-0.5539,-0.6974,8.9997,-1.161,1.912,-0.039,173.1588,165.1105,4.7824,1
-0.8827,-0.8138,11.2491,0.102,6.53,0.174,162.4333,154.3812,5.1059,1
1.2823,0.8449,10.831,2.59,3.609,0.029,162.8298,154.83,5.103,1
-1.292,-1.1514,10.6283,3.611,0.497,0.121,150.3021,142.3733,5.5549,1
-0.6751,-1.3367,7.435,-3.751,3.807,0.335,141.445,133.4521,5.8998,1
-1.7247,0.5587,8.893,-0.225,2.103,0.337,132.0444,124.1961,6.3662,1
-0.3676,-1.8265,8.4691,1.136,-1.368,-0.147,121.8586,113.931,6.8982,1
-0.1164,1.0631,11.9776,1.401,6.613,1.664,111.2646,103.4033,7.5984,1
-0.6295,-0.3899,8.7164,1.549,2.552,-1.161,98.9966,91.3308,8.6374,1
-1.23,-2.1505,9.119,3.398,-0.733,-0.368,95.3382,87.6243,8.9702,1
0.42,-1.1407,9.9541,1.536,-0.552,-0.269,77.6896,70.1247,11.1759,1
0.064,-0.9554,8.1053,5.019,-0.321,0.031,71.8155,64.4611,12.2195,1
1.262,0.4064,9.8242,-3.081,-1.326,0.175,68.426,61.0505,12.8564,1
0.7178,0.2852,9.9687,-1.223,3.946,-0.145,49.6586,42.6767,18.3319,1
0.2076,-0.7614,8.3905,0.767,-6.203,-0.884,48.976,42.1626,18.6745,1
1.2746,0.7343,9.2596,-2.021,-0.216,-1.412,34.858,28.9439,27.554,1
-0.6916,2.3522,8.3808,-2.635,-3.771,-0.481,203.8102,195.716,4.0409,1
-0.326,2.033,7.705,-0.916,2.041,-0.664,209.0751,200.9657,3.9348,1
-1.313,1.226,7.674,0.882,-5.131,0.244,196.3501,188.2051,4.1897,1
-0.281,0.649,8.555,5.211,0.506,-0.198,188.8855,180.7885,4.3671,1
-0.521,-0.669,9.328,-1.161,1.912,-0.039,173.1588,165.1105,4.7824,1
-0.86,-0.789,11.647,0.102,6.53,0.174,162.4333,154.3812,5.1059,1
1.372,0.921,11.216,2.59,3.609,0.029,162.8298,154.83,5.103,1
-1.282,-1.137,11.007,3.611,0.497,0.121,150.3021,142.3733,5.5549,1
-0.646,-1.328,7.715,-3.751,3.807,0.335,141.445,133.4521,5.8998,1
-1.728,0.626,9.218,-0.225,2.103,0.337,132.0444,124.1961,6.3662,1
-0.329,-1.833,8.781,1.136,-1.368,-0.147,121.8586,113.931,6.8982,1
-0.07,1.146,12.398,1.401,6.613,1.664,111.2646,103.4033,7.5984,1
-0.599,-0.352,9.036,1.549,2.552,-1.161,98.9966,91.3308,8.6374,1
-1.218,-2.167,9.451,3.398,-0.733,-0.368,95.3382,87.6243,8.9702,1
0.483,-1.126,10.312,1.536,-0.552,-0.269,77.6896,70.1247,11.1759,1
0.116,-0.935,8.406,5.019,-0.321,0.031,71.8155,64.4611,12.2195,1
1.351,0.469,10.178,-3.081,-1.326,0.175,68.426,61.0505,12.8564,1
0.79,0.344,10.327,-1.223,3.946,-0.145,49.6586,42.6767,18.3319,1
0.264,-0.735,8.7,0.767,-6.203,-0.884,48.976,42.1626,18.6745,1
1.364,0.807,9.596,-2.021,-0.216,-1.412,34.858,28.9439,27.554,1
-0.663,2.475,8.69,-2.635,-3.771,-0.481,203.8102,195.716,4.0409,1
-0.426,1.933,7.605,-0.916,2.041,-0.664,209.0751,200.9657,3.9348,1
-1.413,1.126,7.574,0.882,-5.131,0.244,196.3501,188.2051,4.1897,1
-0.381,0.549,8.455,5.211,0.506,-0.198,188.8855,180.7885,4.3671,1
-0.621,-0.769,9.228,-1.161,1.912,-0.039,173.1588,165.1105,4.7824,1
-0.96,-0.889,11.547,0.102,6.53,0.174,162.4333,154.3812,5.1059,1
1.272,0.821,11.116,2.59,3.609,0.029,162.8298,154.83,5.103,1
-1.382,-1.237,10.907,3.611,0.497,0.121,150.3021,142.3733,5.5549,1
-0.746,-1.428,7.615,-3.751,3.807,0.335,141.445,133.4521,5.8998,1
-1.828,0.526,9.118,-0.225,2.103,0.337,132.0444,124.1961,6.3662,1
-0.429,-1.933,8.681,1.136,-1.368,-0.147,121.8586,113.931,6.8982,1
-0.17,1.046,12.298,1.401,6.613,1.664,111.2646,103.4033,7.5984,1
-0.699,-0.452,8.936,1.549,2.552,-1.161,98.9966,91.3308,8.6374,1
-1.318,-2.267,9.351,3.398,-0.733,-0.368,95.3382,87.6243,8.9702,1
0.383,-1.226,10.212,1.536,-0.552,-0.269,77.6896,70.1247,11.1759,1
0.016,-1.035,8.306,5.019,-0.321,0.031,71.8155,64.4611,12.2195,1
1.251,0.369,10.078,-3.081,-1.326,0.175,68.426,61.0505,12.8564,1
0.69,0.244,10.227,-1.223,3.946,-0.145,49.6586,42.6767,18.3319,1
0.164,-0.835,8.6,0.767,-6.203,-0.884,48.976,42.1626,18.6745,1
1.264,0.707,9.496,-2.021,-0.216,-1.412,34.858,28.9439,27.554,1
-0.763,2.375,8.59,-2.635,-3.771,-0.481,203.8102,195.716,4.0409,1
-0.3158,2.0548,7.8846,-0.916,2.041,-0.664,209.0751,200.9657,3.9348,1
-1.3608,1.2595,7.8527,0.882,-5.131,0.244,196.3501,188.2051,4.1897,1
-0.3192,0.6285,8.7602,5.211,0.506,-0.198,188.8855,180.7885,4.3671,1
-0.6136,-0.7196,9.5563,-1.161,1.912,-0.039,173.1588,165.1105,4.7824,1
-0.9669,-0.8309,11.9449,0.102,6.53,0.174,162.4333,154.3812,5.1059,1
1.3921,0.8491,11.501,2.59,3.609,0.029,162.8298,154.83,5.103,1
-1.4138,-1.174,11.2857,3.611,0.497,0.121,150.3021,142.3733,5.5549,1
-0.766,-1.3935,7.895,-3.751,3.807,0.335,141.445,133.4521,5.8998,1
-1.8095,0.6568,9.443,-0.225,2.103,0.337,132.0444,124.1961,6.3662,1
-0.4578,-1.9247,8.9929,1.136,-1.368,-0.147,121.8586,113.931,6.8982,1
-0.0841,1.1325,12.7184,1.401,6.613,1.664,111.2646,103.4033,7.5984,1
-0.6825,-0.3905,9.2556,1.549,2.552,-1.161,98.9966,91.3308,8.6374,1
-1.3849,-2.2365,9.683,3.398,-0.733,-0.368,95.3382,87.6243,8.9702,1
0.4034,-1.2261,10.5699,1.536,-0.552,-0.269,77.6896,70.1247,11.1759,1
0.0325,-1.0163,8.6067,5.019,-0.321,0.031,71.8155,64.4611,12.2195,1
1.3543,0.3845,10.4318,-3.081,-1.326,0.175,68.426,61.0505,12.8564,1
0.7723,0.276,10.5853,-1.223,3.946,-0.145,49.6586,42.6767,18.3319,1
0.1921,-0.8158,8.9095,0.767,-6.203,-0.884,48.976,42.1626,18.6745,1
1.3798,0.732,9.8324,-2.021,-0.216,-1.412,34.858,28.9439,27.554,1
-0.6468,2.5219,8.8992,-2.635,-3.771,-0.481,203.8102,195.716,4.0409,1
-0.4316,1.9096,7.4254,-0.916,2.041,-0.664,209.0751,200.9657,3.9348,1
-1.3611,1.0939,7.3953,0.882,-5.131,0.244,196.3501,188.2051,4.1897,1
-0.3412,0.5695,8.2498,5.211,0.506,-0.198,188.8855,180.7885,4.3671,1
-0.5292,-0.7163,8.9997,-1.161,1.912,-0.039,173.1588,165.1105,4.7824,1
-0.8538,-0.8441,11.2491,0.102,6.53,0.174,162.4333,154.3812,5.1059,1
1.2521,0.8891,10.831,2.59,3.609,0.029,162.8298,154.83,5.103,1
-1.2511,-1.1958,10.6283,3.611,0.497,0.121,150.3021,142.3733,5.5549,1
-0.6281,-1.3594,7.435,-3.751,3.807,0.335,141.445,133.4521,5.8998,1
-1.7431,0.4982,8.893,-0.225,2.103,0.337,132.0444,124.1961,6.3662,1
-0.3037,-1.8382,8.4691,1.136,-1.368,-0.147,121.8586,113.931,6.8982,1
-0.1534,1.0584,11.9776,1.401,6.613,1.664,111.2646,103.4033,7.5984,1
-0.6155,-0.4117,8.7164,1.549,2.552,-1.161,98.9966,91.3308,8.6374,1
-1.1542,-2.1921,9.119,3.398,-0.733,-0.368,95.3382,87.6243,8.9702,1
0.4596,-1.1254,9.9541,1.536,-0.552,-0.269,77.6896,70.1247,11.1759,1
0.0973,-0.9526,8.1053,5.019,-0.321,0.031,71.8155,64.4611,12.2195,1
1.247,0.4502,9.8242,-3.081,-1.326,0.175,68.426,61.0505,12.8564,1
0.7074,0.3101,9.9687,-1.223,3.946,-0.145,49.6586,42.6767,18.3319,1
0.234,-0.7537,8.3905,0.767,-6.203,-0.884,48.976,42.1626,18.6745,1
1.2482,0.7783,9.2596,-2.021,-0.216,-1.412,34.858,28.9439,27.554,1
-0.7733,2.3267,8.3808,-2.635,-3.771,-0.481,203.8102,195.716,4.0409,1
-0.3635,2.0427,7.8281,-0.916,2.041,-0.664,209.0751,200.9657,3.9348,1
-1.3703,1.2195,7.7965,0.882,-5.131,0.244,196.3501,188.2051,4.1897,1
-0.3176,0.631,8.6951,5.211,0.506,-0.198,188.8855,180.7885,4.3671,1
-0.5624,-0.7134,9.4836,-1.161,1.912,-0.039,173.1588,165.1105,4.7824,1
-0.9082,-0.8358,11.8489,0.102,6.53,0.174,162.4333,154.3812,5.1059,1
1.3684,0.9084,11.4093,2.59,3.609,0.029,162.8298,154.83,5.103,1
-1.3386,-1.1907,11.1961,3.611,0.497,0.121,150.3021,142.3733,5.5549,1
-0.6899,-1.3856,7.8383,-3.751,3.807,0.335,141.445,133.4521,5.8998,1
-1.7936,0.6075,9.3714,-0.225,2.103,0.337,132.0444,124.1961,6.3662,1
-0.3666,-1.9007,8.9256,1.136,-1.368,-0.147,121.8586,113.931,6.8982,1
-0.1024,1.1379,12.615,1.401,6.613,1.664,111.2646,103.4033,7.5984,1
-0.642,-0.39,9.1857,1.549,2.552,-1.161,98.9966,91.3308,8.6374,1
-1.2734,-2.2413,9.609,3.398,-0.733,-0.368,95.3382,87.6243,8.9702,1
0.4617,-1.1795,10.4872,1.536,-0.552,-0.269,77.6896,70.1247,11.1759,1
0.0873,-0.9847,8.5431,5.019,-0.321,0.031,71.8155,64.4611,12.2195,1
1.347,0.4474,10.3506,-3.081,-1.326,0.175,68.426,61.0505,12.8564,1
0.7748,0.3199,10.5025,-1.223,3.946,-0.145,49.6586,42.6767,18.3319,1
0.2383,-0.7807,8.843,0.767,-6.203,-0.884,48.976,42.1626,18.6745,1
1.3603,0.7921,9.7569,-2.021,-0.216,-1.412,34.858,28.9439,27.554,1
-0.7073,2.4935,8.8328,-2.635,-3.771,-0.481,203.8102,195.716,4.0409,1
0.968,0.708,8.773,0.683,1.301,0.13,198.3473,190.2314,4.1512,1
-0.616,-1.29,8.717,-1.371,0.523,0.266,183.6865,175.6595,4.5055,1
-0.216,0.318,10.398,1.84,6.597,-0.114,178.6259,170.5154,4.6216,1
0.698,-0.495,9.37,-0.353,2.195,-0.198,178.6221,170.6085,4.6386,1
-0.081,0.404,10.039,-2.311,3.381,-0.024,159.6312,151.6551,5.2126,1
0.231,-1.418,10.427,-0.858,2.778,-0.328,150.5685,142.6387,5.5446,1
-0.454,2.5,8.081,-1.436,1.91,-0.084,138.5081,130.6209,6.0516,1
-0.152,-2.858,10.424,0.944,0.286,-0.511,132.7831,124.8239,6.3049,1
0.299,-0.71,8.823,-3.84,-2.125,-0.129,122.123,114.2122,6.8868,1
0.559,-0.08,12.333,-1.889,-0.862,-0.159,122.3843,114.544,6.8884,1
0.169,0.02,9.345,0.546,1.929,0.112,116.4559,108.6219,7.2538,1
0.128,0.335,9.608,-1.485,3.085,0.527,98.7262,91.1534,8.6876,1
1.041,-0.95,8.674,3.008,1.676,-0.198,82.9424,75.4088,10.4402,1
1.077,-0.45,7.621,-0.884,1.742,-1.266,79.3365,71.9932,11.0012,1
-0.593,2.208,11.685,0.202,0.6,0.092,70.162,62.7233,12.4965,1
1.689,0.406,8.899,1.099,0.107,0.092,69.8104,62.5905,12.6379,1
0.859,0.265,10.516,1.73,-0.1,-0.35,54.4872,47.6734,16.6348,1
0.494,0.393,11.197,0.229,-1.211,-2.243,50.0523,43.1034,18.1873,1
1.233,0.339,11.669,-1.708,-2.357,-4.524,36.2588,30.1924,26.3241,1
-0.346,-0.94,10.131,-2.272,5.742,-0.183,216.8731,208.6954,3.7805,1
1.0037,0.6564,8.773,0.683,1.301,0.13,198.3473,190.2314,4.1512,1
-0.6827,-1.256,8.717,-1.371,0.523,0.266,183.6865,175.6595,4.5055,1
-0.1991,0.3289,10.398,1.84,6.597,-0.114,178.6259,170.5154,4.6216,1
0.6711,-0.5309,9.37,-0.353,2.195,-0.198,178.6221,170.6085,4.6386,1
-0.0597,0.4077,10.039,-2.311,3.381,-0.024,159.6312,151.6551,5.2126,1
0.1565,-1.4281,10.427,-0.858,2.778,-0.328,150.5685,142.6387,5.5446,1
-0.3225,2.5203,8.081,-1.436,1.91,-0.084,138.5081,130.6209,6.0516,1
-0.3014,-2.8461,10.424,0.944,0.286,-0.511,132.7831,124.8239,6.3049,1
0.2614,-0.7247,8.823,-3.84,-2.125,-0.129,122.123,114.2122,6.8868,1
0.554,-0.1091,12.333,-1.889,-0.862,-0.159,122.3843,114.544,6.8884,1
0.1698,0.0111,9.345,0.546,1.929,0.112,116.4559,108.6219,7.2538,1
0.1454,0.3278,9.608,-1.485,3.085,0.527,98.7262,91.1534,8.6876,1
0.9899,-1.0032,8.674,3.008,1.676,-0.198,82.9424,75.4088,10.4402,1
1.052,-0.5057,7.621,-0.884,1.742,-1.266,79.3365,71.9932,11.0012,1
-0.4766,2.236,11.685,0.202,0.6,0.092,70.162,62.7233,12.4965,1
1.7079,0.317,8.899,1.099,0.107,0.092,69.8104,62.5905,12.6379,1
0.8717,0.2197,10.516,1.73,-0.1,-0.35,54.4872,47.6734,16.6348,1
0.5139,0.3666,11.197,0.229,-1.211,-2.243,50.0523,43.1034,18.1873,1
1.2491,0.274,11.669,-1.708,-2.357,-4.524,36.2588,30.1924,26.3241,1
